,Item_Identifier,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
411,1413,1,0.024751688,9,178.2686,3,2,2,3336.7240690630088
412,964,2,0.0667322,13,56.2956,7,1,1,833.0931297031952
413,918,1,0.018647294,3,187.5214,3,2,2,3504.4426686502993
414,320,1,0.021603383,6,112.2228,8,0,1,1888.9604195579327
415,1360,1,0.065799906,8,101.1042,4,0,0,549.9354647076698
416,416,1,0.0,6,213.2902,9,0,1,3551.9752784630055
417,67,1,0.109890489,4,45.0428,6,1,1,518.2308583288368
418,697,2,0.017093789,13,224.0404,4,0,0,2582.142592533811
419,284,0,0.16898615,3,184.2266,5,2,3,4141.338890365177
420,239,2,0.026302004,6,102.7332,8,0,1,1769.0068291038347
421,454,2,0.105155137,6,43.2796,5,2,3,2117.9183837097216
422,1032,1,0.088708388,6,65.051,8,0,1,1033.277478616572
423,398,2,0.00632491,0,119.1098,6,1,1,1881.3335344113307
424,885,2,0.029629236,6,140.1838,1,2,1,1812.166299410232
425,1374,1,0.064924087,11,251.204,3,2,2,4402.674392864569
426,26,1,0.167123591,14,243.5512,6,1,1,3500.5392259860146
427,30,1,0.017813048,4,77.0012,9,0,1,1407.216583370724
428,1371,1,0.04045348,9,247.0144,7,1,1,3812.0582294292935
429,746,2,0.161370557,6,64.0168,1,2,1,406.4722074519939
430,668,2,0.123617286,13,93.5436,3,2,2,1889.9560299761242
431,1249,2,0.104021582,0,164.85,8,0,1,2600.9999708599257
432,344,1,0.067549872,6,178.3002,0,2,0,1399.6711379640406
433,506,1,0.01441152,10,118.415,1,2,1,1463.5731362921501
434,799,2,0.010961524,13,184.4608,3,2,2,3493.304512331155
435,631,1,0.087294906,13,219.1798,5,2,3,4840.939116344078
436,694,2,0.014338639,10,75.7038,0,2,0,-82.63887798934661
437,639,1,0.159834724,13,92.512,1,2,1,810.4518671487631
438,814,2,0.008753653,10,205.698,7,1,1,3262.172872255758
439,1193,2,0.012061003,3,166.4184,3,2,2,3218.431684809565
440,811,2,0.109596256,0,118.8098,7,1,1,1752.4458967614255
441,1064,1,0.0,13,176.137,9,0,1,2957.06709201609
442,719,2,0.042047755,10,44.6112,9,0,1,881.2216373384881
443,525,2,0.049791265,5,108.7912,3,2,2,2263.202854023576
444,875,1,0.054086343,6,182.2292,3,2,2,3359.2105689192513
445,993,2,0.035476594,13,112.4518,1,2,1,1360.5080252336193
446,1008,1,0.060534179,4,169.4106,6,1,1,2526.3504587286593
447,652,1,0.034874689,13,242.2828,8,0,1,3878.8436273280677
448,1390,1,0.066403009,11,186.6924,5,2,3,4363.777022420773
449,661,2,0.075815345,1,144.6444,3,2,2,2781.059411418756
450,1177,1,0.072915282,6,145.1418,0,2,0,864.5297465001681
451,1059,2,0.041077066,10,106.5306,0,2,0,348.02556195401985
452,284,1,0.169808455,3,183.4266,8,0,1,2752.5603346753664
453,1025,1,0.106435421,1,125.7046,2,1,1,1555.062300351769
454,77,1,0.022749737,4,175.7028,7,1,1,2753.180129156409
455,655,1,0.152029528,2,99.3358,6,1,1,1288.2169276635982
456,382,2,0.01214561,6,59.7904,5,2,3,2532.202763106963
457,994,2,0.011124197,13,87.454,6,1,1,1357.0324526123732
458,230,2,0.018834342,6,222.3772,9,0,1,3698.721452069024
459,1016,2,0.0,0,99.6384,9,0,1,1817.66757051367
460,809,1,0.015289106,13,151.134,1,2,1,1964.1460197939696
461,1254,1,0.056394771,9,115.9492,2,1,1,1474.555994856813
462,459,2,0.0,5,61.3194,9,0,1,1221.403253744455
463,626,2,0.079650513,0,150.1366,3,2,2,2861.789992917589
464,1433,1,0.030359318,11,181.166,5,2,3,4337.824874529313
465,1413,1,0.04316119,9,176.4686,4,0,0,1759.4690073141137
466,630,0,0.020721583,6,91.183,2,1,1,1125.3761940767886
467,1364,1,0.031515822,11,37.948,2,1,1,298.1619114687892
468,540,2,0.073858923,4,253.2356,1,2,1,3504.5186646342463
469,765,2,0.056785107,1,102.2648,2,1,1,1311.4130412023933
470,785,1,0.0,0,250.6724,9,0,1,4137.138062184287
471,779,1,0.041908424,5,109.5912,3,2,2,2251.169959238159
472,992,2,0.058377105,6,160.6552,1,2,1,2081.286550644903
473,444,2,0.184169331,5,38.6506,0,2,0,-935.8136611445357
474,1030,2,0.279663801,5,35.6558,4,0,0,-786.1892666860388
475,625,2,0.042042857,13,53.864,7,1,1,840.7629666608764
476,855,2,0.100765839,6,196.0768,8,0,1,3089.787196733266
477,1039,1,0.007291207,10,196.8426,9,0,1,3271.2375021309836
478,987,2,0.182980378,3,80.496,4,0,0,77.50117491859464
479,774,2,0.0,1,256.4988,0,2,0,2766.628946492436
480,1107,1,0.057175809,4,223.5404,7,1,1,3427.8793703037745
481,1471,1,0.06969924,9,92.6146,3,2,2,1926.913131651816
482,1199,2,0.120667057,13,94.6752,5,2,3,2874.405381955453
483,203,1,0.148751515,6,241.8854,9,0,1,3749.6123965674933
484,332,2,0.133296733,5,229.8668,2,1,1,3169.537816024229
485,806,2,0.013111823,6,113.2834,2,1,1,1549.62751824709
486,180,1,0.115052659,0,222.6114,9,0,1,3513.9927183990976
487,1216,1,0.093644428,6,174.3712,7,1,1,2597.2443604933796
488,1278,1,0.092971061,9,252.4066,7,1,1,3808.8169122904437
489,1497,1,0.105245865,9,81.925,8,0,1,1258.9094353561295
490,1258,1,0.028664878,9,159.0604,3,2,2,3032.928143662628
491,1189,1,0.026142114,13,256.3356,8,0,1,4105.948957889297
492,1275,1,0.027635129,9,178.8344,7,1,1,2773.2463628661585
493,644,2,0.075786047,13,85.3908,1,2,1,875.5594555899288
494,580,2,0.214306131,13,166.7816,0,2,0,996.7499960844284
495,194,1,0.057118149,6,124.8046,5,2,3,3436.302946526882
496,943,1,0.102967068,6,118.8466,6,1,1,1666.0348521980436
497,1475,1,0.038549965,9,164.2842,5,2,3,4063.2321243600654
498,1125,1,0.087945039,4,183.3292,9,0,1,2931.757056803406
499,556,4,0.048934817,6,153.0682,1,2,1,2053.667690812559
500,0,1,0.040945898,14,142.9154,8,0,1,2328.049992672351
501,715,2,0.023788808,13,187.8872,0,2,0,1644.0528527418192
502,349,2,0.029861927,4,86.6514,1,2,1,987.1880157825276
503,1325,1,0.036611419,9,230.201,7,1,1,3557.2936119974556
504,1012,1,0.028589521,6,42.0454,6,1,1,594.5394546033385
505,223,1,0.071720362,13,210.6612,3,2,2,3771.1676647293043
506,251,1,0.09203683,5,110.5254,0,2,0,305.66758852047815
507,289,1,0.099649694,13,113.7544,8,0,1,1773.1727786606375
508,864,1,0.099274751,6,115.2518,5,2,3,3208.756218939525
509,79,1,0.020368186,14,216.9508,7,1,1,3386.804334351885
510,409,1,0.176712457,6,222.9772,3,2,2,3792.9783261131206
511,969,1,0.034949223,4,250.275,2,1,1,3611.595799239446
512,292,1,0.093315935,5,58.7904,4,0,0,-138.6881870880751
513,1431,1,0.0163024,8,109.5596,2,1,1,1441.6380085996598
514,865,1,0.05704978,6,175.037,9,0,1,2855.169900384344
515,1142,2,0.034674522,1,157.5288,7,1,1,2476.0493829027982
516,270,1,0.015470159,5,100.4384,4,0,0,640.872768759154
517,780,2,0.014362412,6,241.1512,6,1,1,3755.8360615606334
518,583,2,0.032224086,3,154.8972,7,1,1,2443.314053295895
519,631,0,0.153585858,13,221.1798,4,0,0,2239.4495777674033
520,183,2,0.165013572,4,113.2518,7,1,1,1575.1666823317623
521,1223,1,0.017226149,4,48.635,3,2,2,1339.6261213263283
522,912,0,0.107041738,5,41.2822,8,0,1,600.3430285094314
523,10,2,0.03249201,14,124.773,9,0,1,2148.718431587598
524,825,2,0.104509448,5,214.7218,5,2,3,4785.060653608288
525,768,2,0.077636468,10,236.2248,5,2,3,5159.423856237333
526,339,1,0.044598726,3,167.7842,6,1,1,2537.0059020265567
527,68,1,0.169493477,7,57.0614,5,2,3,2192.9098381099952
528,916,2,0.051427223,1,187.7556,4,0,0,1971.961892049189
529,281,1,0.021492339,6,179.6976,6,1,1,2758.256988158424
530,844,2,0.0,5,81.9618,7,1,1,1356.348943646039
531,1109,2,0.02304845,6,183.495,2,1,1,2622.4606470296962
532,816,1,0.077729209,6,97.0094,6,1,1,1369.9861970151023
533,183,2,0.165611092,4,114.2518,2,1,1,1318.209711110977
534,956,1,0.027858864,1,230.2668,4,0,0,2638.2427088918926
535,366,1,0.033408076,6,195.0768,2,1,1,2759.4390085712175
536,822,2,0.028779079,3,114.8492,7,1,1,1822.7617850471643
537,1174,2,0.030557961,4,210.2244,9,0,1,3481.12263068438
538,1060,2,0.058154195,5,129.831,2,1,1,1729.774990385979
539,570,1,0.079666936,5,226.9062,2,1,1,3176.0577346027394
540,684,1,0.095306027,0,157.1604,9,0,1,2522.2045916535717
541,616,2,0.150455041,13,170.879,4,0,0,1531.2137733056534
542,757,1,0.074731622,13,87.883,9,0,1,1461.0286914020212
543,225,1,0.268966279,3,79.1986,4,0,0,-112.9597198534425
544,1442,1,0.104392185,8,258.8278,9,0,1,4070.7721672397174
545,735,1,0.039104567,5,245.3802,5,2,3,5338.683010825503
546,1130,2,0.117963418,13,161.1578,3,2,2,2946.676768907654
547,727,0,0.0,6,195.411,0,2,0,1740.3688863158882
548,660,2,0.138305372,13,251.1724,8,0,1,3877.9887630562507
549,378,2,0.0,4,261.691,9,0,1,4343.2225818760735
550,876,2,0.020994235,13,60.7194,2,1,1,708.3865351533473
551,1386,0,0.028297924,9,107.1912,1,2,1,1221.5752101206767
552,568,1,0.049660306,3,163.4894,4,0,0,1564.014786002515
553,38,1,0.029637145,14,146.9444,5,2,3,3819.0113446299138
554,449,1,0.06049406,15,163.9526,3,2,2,3057.642327967971
555,766,1,0.056146632,0,99.5016,3,2,2,2076.5751080414743
556,98,1,0.013925484,14,130.1652,5,2,3,3583.478464155368
557,1481,1,0.043574485,9,148.3392,4,0,0,1320.018814716369
558,339,1,0.044676513,3,167.6842,9,0,1,2771.4964038461644
559,466,2,0.073025792,5,198.6426,9,0,1,3236.5430407852255
560,1327,1,0.072816495,9,157.892,7,1,1,2370.614387428991
561,953,2,0.115772125,6,58.9246,9,0,1,982.3649973138799
562,19,1,0.057027285,4,232.3642,3,2,2,4147.479792033572
563,1054,1,0.0,13,193.8452,1,2,1,2651.921277577656
564,738,2,0.025780862,13,187.0872,9,0,1,3122.8023197734883
565,429,2,0.090837986,5,232.7984,1,2,1,3157.844676209179
566,819,1,0.009991275,13,161.5552,5,2,3,4071.5148355259853
567,1425,1,0.039325397,9,149.4366,7,1,1,2294.1168256727133
568,374,1,0.02156897,12,106.4596,9,0,1,1845.424623516204
569,107,1,0.0,14,188.353,1,2,1,2576.383626479646
570,73,1,0.0,14,84.2592,7,1,1,1355.2316653721928
571,955,1,0.085883187,13,167.4816,1,2,1,2098.245995541596
572,302,2,0.087615564,5,104.3306,3,2,2,2132.8065678066173
573,754,2,0.034497126,5,110.3544,3,2,2,2310.53918987856
574,641,2,0.025800674,10,101.6674,5,2,3,3153.1417906144115
575,714,2,0.063525167,13,86.3856,0,2,0,-3.030107782400819
576,1082,1,0.165907543,13,106.528,0,2,0,99.345349840788
577,1172,2,0.0,0,54.1298,7,1,1,925.4167816256604
578,195,1,0.112492619,13,237.559,0,2,0,2239.69797300357
579,636,1,0.159906706,5,141.7154,6,1,1,1931.2455501713644
580,1329,1,0.0479876,9,180.866,2,1,1,2498.497240040222
581,1066,2,0.062282301,0,143.5444,4,0,0,1264.8603192543073
582,1143,2,0.03770442,0,154.8656,5,2,3,3967.975534107135
583,1504,1,0.147355554,8,107.0938,5,2,3,2990.810790701651
584,1126,2,0.114762583,4,95.1436,2,1,1,1095.0231399785775
585,124,1,0.09659331,14,198.2768,7,1,1,2967.379809823635
586,172,0,0.025531593,4,241.5538,7,1,1,3737.887069545526
587,841,2,0.121586376,0,40.0454,8,0,1,633.2111333420876
588,1237,1,0.066875983,13,198.8084,8,0,1,3141.2496095088127
589,394,2,0.088344041,5,158.463,2,1,1,2132.687350308647
590,555,1,0.065535324,5,258.5646,1,2,1,3565.3173694925217
591,1045,1,0.054317483,1,85.7566,7,1,1,1292.0160796788518
592,659,1,0.077011493,13,160.5236,7,1,1,2407.431743176265
593,737,3,0.045448081,6,127.202,5,2,3,3556.2723455755904
594,487,1,0.041374909,15,181.7634,7,1,1,2797.5592546348607
595,141,4,0.109005584,14,43.3112,1,2,1,238.73592791309557
596,186,1,0.008814363,6,122.7414,2,1,1,1676.7244655722388
597,194,1,0.057348328,6,123.2046,1,2,1,1474.673687603447
598,1414,1,0.076483451,9,117.3492,5,2,3,3269.4439904286655
599,803,2,0.039407615,2,156.563,3,2,2,3024.8935684988837
600,497,1,0.104171229,5,122.4072,5,2,3,3317.532578423604
601,1236,1,0.03854151,6,117.4808,5,2,3,3341.1580040251447
602,1209,1,0.105306199,13,164.3868,3,2,2,2982.5626314662713
603,1156,2,0.07624018,10,113.1202,9,0,1,1885.1781941098739
604,1316,0,0.041461032,9,129.931,2,1,1,1681.882134818558
605,79,1,0.020228528,14,218.0508,5,2,3,4941.405778112423
606,791,2,0.046569711,6,125.6388,1,2,1,1558.3468813600098
607,1069,2,0.04146639,5,90.9804,6,1,1,1370.0733199413971
608,979,2,0.171476879,10,47.0376,8,0,1,644.0087921228237
609,835,2,0.043345406,5,162.821,0,2,0,1229.532754938878
610,803,2,0.065692664,2,158.163,0,2,0,1123.5848353603242
611,890,1,0.031944868,3,116.1492,8,0,1,1929.7123568554084
612,1077,2,0.107493292,4,220.4772,3,2,2,3899.752297430462
613,1114,2,0.026170661,0,241.1196,3,2,2,4362.4412037540305
614,1425,1,0.039213146,9,150.7366,1,2,1,1915.454289789508
615,1092,1,0.065296399,13,145.2418,0,2,0,871.1185165290158
616,1400,1,0.017019624,9,94.541,9,0,1,1659.1140400380223
617,662,1,0.113443531,0,53.0956,9,0,1,871.7770428646027
618,1370,1,0.04153551,8,32.8216,5,2,3,2013.958874064925
619,813,1,0.03863415,4,109.4886,4,0,0,737.6497849597072
620,281,1,0.035980572,6,180.8976,0,2,0,1493.933145069358
621,886,2,0.0,13,86.5514,0,2,0,104.31430227599958
622,974,1,0.093485761,13,119.6124,7,1,1,1739.0499424806349
623,498,2,0.137530409,5,162.5236,1,2,1,1984.4099698681089
624,63,1,0.098056243,14,175.7738,9,0,1,2797.1659414619853
625,1129,2,0.099775148,6,142.9786,1,2,1,1734.8532421635055
626,1430,1,0.032902177,9,39.7822,3,2,2,1166.7118192600856
627,233,1,0.028579933,0,195.9136,7,1,1,3061.2126771822586
628,198,2,0.102883628,3,93.412,9,0,1,1553.6863225473821
629,1423,1,0.044800289,9,58.0562,6,1,1,807.9215777904847
630,509,2,0.13023619,13,140.3838,2,1,1,1769.3759672199062
631,410,2,0.0,13,110.5254,8,0,1,1923.7325858410409
632,1263,1,0.041524729,9,87.8514,2,1,1,1061.9923634221896
633,622,2,0.033607569,5,74.2354,9,0,1,1364.0585495317118
634,1076,1,0.0375513,3,84.1224,3,2,2,1860.9585812499754
635,213,2,0.108158918,15,91.2804,0,2,0,1.5657386705738645
636,129,1,0.162844648,7,143.2444,1,2,1,1608.824553240736
637,380,1,0.229678918,5,248.246,4,0,0,2580.6596678100836
638,435,1,0.05266193,5,88.183,7,1,1,1334.7873794515149
639,1448,1,0.034447102,9,212.5218,3,2,2,3853.2999795005617
640,68,1,0.171012056,7,57.1614,3,2,2,1223.747769490506
641,95,1,0.061050536,14,151.9024,1,2,1,1906.3815927576293
642,92,1,0.112780422,14,184.7924,5,2,3,4267.845247207768
643,1167,2,0.092209315,5,183.4266,6,1,1,2722.9033468066355
644,788,2,0.044342366,10,105.199,7,1,1,1637.9690884142078
645,1227,1,0.107614855,13,148.6076,7,1,1,2163.7252001241095
646,372,2,0.019974614,5,131.331,7,1,1,2096.9953956825107
647,148,2,0.050163021,6,163.1526,9,0,1,2724.94868927131
648,408,1,0.0,10,65.1826,8,0,1,1186.8447577560341
649,336,3,0.0,13,183.3634,4,0,0,2016.5872264826553
650,1456,1,0.070649186,9,73.7696,5,2,3,2600.260140548726
651,1033,2,0.02733844,13,258.1304,6,1,1,3986.5866635849907
652,143,1,0.0,14,120.244,3,2,2,2483.72736018224
653,1373,1,0.082738167,9,173.5054,6,1,1,2542.170422928672
654,821,2,0.031583781,0,172.8764,9,0,1,2907.128018298058
655,1279,1,0.097710924,8,241.9196,8,0,1,3766.3876628174876
656,134,1,0.0,7,45.906,1,2,1,367.0779586459148
657,1145,1,0.130662596,4,110.3228,4,0,0,591.9786837410452
658,1031,1,0.106200539,6,178.437,5,2,3,4178.868828555886
659,1255,1,0.027144323,9,172.8106,5,2,3,4217.764152986257
660,1105,2,0.017088476,0,176.837,9,0,1,2989.794674128575
661,1110,1,0.022731909,6,182.4318,2,1,1,2571.6976537563323
662,24,1,0.167691399,14,236.4564,1,2,1,3044.361918077113
663,295,1,0.108192641,6,231.2642,8,0,1,3597.044852128115
664,1084,1,0.011079996,1,42.2454,1,2,1,287.7259762790227
665,523,2,0.128985562,0,102.9332,2,1,1,1204.5557992423342
666,1049,1,0.032532744,10,166.3842,6,1,1,2518.293648838855
667,1085,1,0.056932641,0,106.4622,8,0,1,1738.3371858843057
668,449,1,0.060248633,15,165.2526,8,0,1,2636.789592487446
669,1468,1,0.092575723,9,130.9652,5,2,3,3453.737432250563
670,677,2,0.125932787,2,38.248,2,1,1,198.26282279680277
671,579,1,0.04992156,6,246.0144,3,2,2,4362.799202041128
672,470,2,0.129229963,12,240.088,1,2,1,3197.5194020115377
673,736,1,0.174222894,6,129.4652,3,2,2,2337.3905398178563
674,973,2,0.128414313,13,33.0558,0,2,0,-945.4921497232966
675,1431,1,0.016243582,8,107.6596,7,1,1,1683.6771006611439
676,1161,1,0.049027044,13,112.6176,1,2,1,1303.5858544099406
677,732,2,0.045451204,0,36.2874,3,2,2,1145.5023756863789
678,1398,1,0.028724484,9,116.0808,9,0,1,1974.8140549230388
679,564,0,0.122125769,6,174.4738,1,2,1,2124.864958455852
680,251,1,0.055072409,5,109.1254,9,0,1,1840.8439974297444
681,526,1,0.022772467,5,263.2594,5,2,3,5646.981888999451
682,1478,1,0.064098602,8,123.5414,6,1,1,1795.6244122747962
683,1325,1,0.063972131,9,228.401,4,0,0,2534.064068020354
684,1006,2,0.060145056,0,167.1132,3,2,2,3154.3893047977817
685,861,2,0.14616317,4,193.1794,7,1,1,2843.222120474892
686,268,2,0.009621861,4,123.073,8,0,1,2115.888875612282
687,960,2,0.091501713,10,182.6292,1,2,1,2363.070226778406
688,1136,2,0.049776901,10,211.7586,7,1,1,3283.7433439832776
689,1524,1,0.092042001,8,36.6874,0,2,0,-862.7872241468409
690,1363,1,0.071717648,9,259.9594,5,2,3,5498.372591174413
691,294,2,0.0,6,80.0276,6,1,1,1277.195712956091
692,1401,1,0.052315184,8,122.773,7,1,1,1858.6891158740345
693,1522,1,0.014961062,8,141.5154,9,0,1,2393.732614484876
694,1003,2,0.15679782,13,149.8708,4,0,0,1188.8837461586722
695,784,1,0.024525828,1,104.0332,8,0,1,1757.3170705215593
696,805,1,0.1196271,5,249.0434,7,1,1,3722.2664030731357
697,242,2,0.041332726,3,40.1454,7,1,1,645.4609129472547
698,1160,1,0.025195384,13,176.8054,6,1,1,2687.7974256487582
699,789,2,0.060549609,5,156.4656,7,1,1,2415.1582313377794
700,1027,0,0.045652243,3,221.0456,8,0,1,3503.4543175283325
701,506,1,0.014420795,10,116.215,6,1,1,1774.0923208220192
702,6,1,0.069567714,14,106.0938,9,0,1,1760.883679398536
703,570,1,0.138701966,5,225.4062,4,0,0,2375.7678083103715
704,1196,1,0.007312702,5,63.1536,5,2,3,2549.5655066727977
705,208,1,0.093385381,4,197.8426,8,0,1,3105.136940477355
706,937,1,0.11125355,0,36.0874,6,1,1,371.2186100276199
707,1027,1,0.045910471,3,222.1456,2,1,1,3155.785358560828
708,1393,1,0.033780319,11,130.4284,5,2,3,3542.6090410496026
709,272,2,0.054903339,6,193.282,2,1,1,2731.201150828297
710,768,2,0.078332053,10,236.7248,3,2,2,4197.873087351509
711,975,1,0.021846371,1,167.1184,2,1,1,2342.6460523070227
712,1520,1,0.017715927,8,212.6244,6,1,1,3260.049157712743
713,1281,1,0.099306497,9,46.706,6,1,1,541.2537406509014
714,1062,0,0.148682491,6,106.728,7,1,1,1418.6633562011598
715,1488,0,0.025621558,8,145.076,2,1,1,1943.522322326617
716,1291,1,0.0914091,9,160.9894,1,2,1,1988.9148665651237
717,1050,2,0.203400773,5,117.9466,0,2,0,259.2365661474528
718,189,2,0.029329243,3,176.637,2,1,1,2519.799069079865
719,1454,1,0.020529174,9,42.9112,7,1,1,666.8703987009221
720,547,1,0.0,5,94.4094,9,0,1,1700.811116200739
721,1442,1,0.174459878,8,258.7278,0,2,0,2456.587091365688
722,1203,2,0.015860869,3,103.499,4,0,0,714.0469575209449
723,1078,2,0.150824783,10,157.0314,6,1,1,2208.1864963071357
724,286,1,0.03275986,5,237.8906,3,2,2,4269.9004728472855
725,1088,2,0.036879682,10,176.637,1,2,1,2360.0933071118097
726,75,1,0.058551954,7,72.638,7,1,1,1084.6206983460947
727,902,1,0.005469959,5,101.7016,1,2,1,1219.9744496069843
728,990,1,0.037222843,5,195.2478,5,2,3,4558.307834290397
729,1309,1,0.047337627,9,173.6422,1,2,1,2259.7894795829143
730,455,2,0.041366008,13,102.8332,7,1,1,1606.322179427681
731,1426,1,0.110461228,9,103.6306,9,0,1,1643.2235383734346
732,458,2,0.0,3,185.2266,9,0,1,3153.0478726102974
733,39,1,0.05559341,4,153.534,0,2,0,1040.3112548061304
734,1029,2,0.039796377,10,87.4514,5,2,3,2903.6817913644777
735,1340,1,0.034706495,9,120.1782,9,0,1,2029.2371180935597
736,648,1,0.074128491,3,205.4638,3,2,2,3693.712186603162
737,804,2,0.017578564,10,45.9718,9,0,1,942.5362776662305
738,770,2,0.087901272,6,222.7456,2,1,1,3128.5413712244326
739,895,4,0.029541813,13,105.1622,9,0,1,1908.5806564239356
740,1340,1,0.034722896,9,121.1782,7,1,1,1862.9047424923679
741,298,1,0.021269538,0,117.2124,6,1,1,1793.122167697641
742,1173,1,0.034043337,3,182.5976,7,1,1,2829.8012982495047
743,1000,1,0.063770861,5,154.963,8,0,1,2476.6864643023305
744,109,0,0.064426754,7,227.0694,2,1,1,3172.445749075153
745,1369,1,0.049217255,9,128.4336,2,1,1,1679.630781726787
746,660,2,0.13827922,13,251.8724,6,1,1,3707.05720189206
747,1305,1,0.125632716,9,126.2362,5,2,3,3326.4662043668395
748,540,2,0.073906461,4,256.2356,6,1,1,3895.9328044517288
749,944,1,0.057637631,13,55.0956,2,1,1,523.6858409791821
750,1279,1,0.097237755,8,239.6196,5,2,3,5141.045307885334
751,728,2,0.112867957,6,195.3478,3,2,2,3501.1012520268005
752,992,2,0.058425726,6,163.2552,8,0,1,2648.3451269854772
753,59,1,0.042173019,4,52.7982,6,1,1,752.9205433363691
754,982,1,0.026007997,6,121.9414,9,0,1,2079.3217483391772
755,1175,1,0.0,4,178.5344,9,0,1,3004.3716561983492
756,1436,1,0.03512042,9,123.073,1,2,1,1491.5076385871362
757,1539,1,0.064521395,8,126.4704,9,0,1,2075.9705485913223
758,118,1,0.056382065,14,143.4812,1,2,1,1782.8473858741804
759,467,2,0.127386531,5,76.4354,3,2,2,1629.6825339414345
760,1198,2,0.062537976,6,226.5062,7,1,1,3496.180544365452
761,10,2,0.032414575,14,124.973,1,2,1,1570.9974638822305
762,1498,1,0.022972713,8,179.5686,2,1,1,2519.6059355158313
763,831,2,0.062949401,0,88.983,9,0,1,1548.131713243653
764,1228,1,0.076187616,15,191.382,3,2,2,3449.0739314236816
765,751,1,0.143078892,2,126.4994,6,1,1,1725.0398447013522
766,1110,1,0.02249459,6,180.9318,5,2,3,4357.505129243174
767,905,1,0.103652052,13,141.447,7,1,1,2062.7206835959687
768,1313,1,0.023013626,9,102.4332,9,0,1,1772.9423103095846
769,552,2,0.157470693,2,168.9474,3,2,2,3022.1887632807648
770,460,2,0.019229584,5,80.9592,9,0,1,1494.8354522282589
771,87,1,0.041001013,7,223.0088,3,2,2,4024.1978419112675
772,184,2,0.128422279,5,177.237,8,0,1,2759.1802490021714
773,923,1,0.069287489,6,38.3164,0,2,0,-789.5346620645053
